CITY,REGION,STATE,ZIP-CODE,SEGMENT,SHIPMENT-MODE,ITEMS,SUB-ITEMS,QUANTITY,DISCOUNT,SALES,PROFIT
Fayetteville,South,AR,72701,Consumer,Standard Class,Office Supplies,Art,10,0.1,20.29,6.3957
Fayetteville,South,AR,72701,Consumer,Standard Class,Technology,Accessories,3,0.1,400.38,173.0168
Fayetteville,South,AR,72701,Consumer,Standard Class,Furniture,Furnishings,6,0.1,344.25,138.5654
Fayetteville,South,AR,72701,Consumer,Standard Class,Office Supplies,Paper,4,0.1,106.72,50.9958
New York City,East,NY,10011,Home Office,Standard Class,Office Supplies,Binders,4,0.3,14.32,5.3754
Wheeling,East,WV,26003,Home Office,Standard Class,Office Supplies,Binders,6,0.1,82.8,41.4014
Wheeling,East,WV,26003,Home Office,Standard Class,Office Supplies,Binders,3,0.1,6.64,4.083
Wheeling,East,WV,26003,Home Office,Standard Class,Office Supplies,Paper,9,0.1,448.24,220.467
Memphis,South,TN,38109,Consumer,Standard Class,Office Supplies,Appliances,8,0.3,272.448,31.6308
Memphis,South,TN,38109,Consumer,Standard Class,Office Supplies,Binders,7,0.8,1614.982,-1236.8208
Memphis,South,TN,38109,Consumer,Standard Class,Office Supplies,Fasteners,6,0.3,24.72,10.1454
Memphis,South,TN,38109,Consumer,Standard Class,Technology,Accessories,3,0.3,1.984,1.5006
Memphis,South,TN,38109,Consumer,Standard Class,Furniture,Furnishings,2,0.3,32.384,1.0254
Memphis,South,TN,38109,Consumer,Standard Class,Office Supplies,Envelopes,6,0.3,15.16,5.8224
Memphis,South,TN,38109,Consumer,Standard Class,Furniture,Chairs,3,0.3,424.048,48.6858
Houston,Central,TX,77036,Consumer,Standard Class,Office Supplies,Paper,3,0.3,77.04,27.8494
Dallas,Central,TX,75217,Home Office,Standard Class,Office Supplies,Envelopes,2,0.3,4.864,2.6994
Dallas,Central,TX,75217,Home Office,Standard Class,Office Supplies,Binders,11,0.9,4.36,-5.9046
San Francisco,West,CA,94122,Corporate,First Class,Office Supplies,Appliances,3,0.1,716.04,179.9354
Morgan Hill,West,CA,95037,Consumer,Standard Class,Furniture,Tables,4,0.3,269.104,7.743
Morgan Hill,West,CA,95037,Consumer,Standard Class,Office Supplies,Art,9,0.1,22.32,6.9438
Morgan Hill,West,CA,95037,Consumer,Standard Class,Office Supplies,Storage,4,0.1,49.12,8.3334
Morgan Hill,West,CA,95037,Consumer,Standard Class,Furniture,Bookcases,3,0.25,206.066,-11.0726
Saint Charles,Central,IL,60174,Consumer,Second Class,Furniture,Furnishings,3,0.7,30.744,-30.8358
Cleveland,East,OH,44105,Consumer,First Class,Office Supplies,Storage,3,0.3,26.096,2.9526
New York City,East,NY,10024,Home Office,Standard Class,Technology,Machines,6,0.1,3404.9,1669.2304
New York City,East,NY,10024,Home Office,Standard Class,Technology,Accessories,4,0.1,101.74,9.1326
Philadelphia,East,PA,19140,Home Office,Standard Class,Furniture,Chairs,5,0.4,344.772,-92.447
Garland,Central,TX,75043,Home Office,Second Class,Office Supplies,Art,2,0.3,30.784,4.8234
San Diego,West,CA,92024,Home Office,Second Class,Office Supplies,Binders,3,0.3,23.248,8.451
Waterbury,East,CT,6708,Home Office,Standard Class,Office Supplies,Storage,3,0.1,39.02,11.839
Waterbury,East,CT,6708,Home Office,Standard Class,Technology,Accessories,3,0.1,60.38,11.8218
Columbia,East,MD,21044,Consumer,Standard Class,Office Supplies,Binders,4,0.1,174.7,82.9464
Hollywood,South,FL,33021,Home Office,Standard Class,Technology,Phones,6,0.3,384.36,39.4214
Hollywood,South,FL,33021,Home Office,Standard Class,Office Supplies,Binders,4,0.8,15.97,-10.3926
Springfield,South,VA,22153,Consumer,First Class,Office Supplies,Binders,5,0.1,22.72,11.739
Springfield,South,VA,22153,Consumer,First Class,Office Supplies,Labels,8,0.1,104,52.8254
New York City,East,NY,10035,Corporate,Second Class,Technology,Accessories,4,0.1,3.37,2.3619
New York City,East,NY,10035,Corporate,Second Class,Technology,Phones,2,0.1,570.39,172.0224
New York City,East,NY,10035,Corporate,Second Class,Furniture,Furnishings,4,0.1,51.37,10.2
Dallas,Central,TX,75217,Home Office,First Class,Furniture,Tables,7,0.4,298.516,-3.2334
New York City,East,NY,10024,Corporate,Second Class,Office Supplies,Art,4,0.1,59.92,18.8814
Portland,West,OR,97206,Corporate,Standard Class,Furniture,Chairs,4,0.3,230.68,24.0534
Portland,West,OR,97206,Corporate,Standard Class,Office Supplies,Paper,6,0.3,105.92,35.3194
Brentwood,West,CA,94513,Corporate,Standard Class,Office Supplies,Envelopes,3,0.1,23.76,12.7054
Brentwood,West,CA,94513,Corporate,Standard Class,Technology,Phones,4,0.3,72.376,10.0224
Brentwood,West,CA,94513,Corporate,Standard Class,Office Supplies,Paper,3,0.1,8.96,4.8774
Brentwood,West,CA,94513,Corporate,Standard Class,Office Supplies,Binders,4,0.3,14.32,5.8974
Brentwood,West,CA,94513,Corporate,Standard Class,Office Supplies,Appliances,10,0.1,2518.69,655.7808
Brentwood,West,CA,94513,Corporate,Standard Class,Office Supplies,Storage,4,0.1,540.97,141.5736
Brentwood,West,CA,94513,Corporate,Standard Class,Office Supplies,Binders,9,0.3,221.456,78.395
San Diego,West,CA,92037,Corporate,First Class,Furniture,Chairs,3,0.3,81.824,-8.1348
San Diego,West,CA,92037,Corporate,First Class,Office Supplies,Storage,11,0.1,135.2,36.0734
Dallas,Central,TX,75081,Consumer,Standard Class,Office Supplies,Binders,10,0.9,39.982,-58.3476
Dallas,Central,TX,75081,Consumer,Standard Class,Office Supplies,Supplies,8,0.3,45.088,6.0528
Dallas,Central,TX,75081,Consumer,Standard Class,Office Supplies,Art,3,0.3,32.144,3.4062
Dallas,Central,TX,75081,Consumer,Standard Class,Office Supplies,Binders,6,0.9,41.38,-64.5426
Dallas,Central,TX,75081,Consumer,Standard Class,Office Supplies,Binders,4,0.9,3.568,-4.0434
El Paso,Central,TX,79907,Consumer,Standard Class,Office Supplies,Fasteners,6,0.3,19.24,-2.5071
El Paso,Central,TX,79907,Consumer,Standard Class,Furniture,Chairs,7,0.4,362.65,1.0254
El Paso,Central,TX,79907,Consumer,Standard Class,Furniture,Furnishings,7,0.7,63.952,-33.9282
El Paso,Central,TX,79907,Consumer,Standard Class,Office Supplies,Storage,4,0.3,129.952,-21.6462
New York City,East,NY,10035,Consumer,Standard Class,Office Supplies,Binders,3,0.3,6.384,3.2694
New York City,East,NY,10035,Consumer,Standard Class,Technology,Phones,5,0.1,862.16,250.9358
Revere,East,MA,2151,Corporate,Standard Class,Office Supplies,Storage,5,0.1,67.36,3.7038
Revere,East,MA,2151,Corporate,Standard Class,Office Supplies,Binders,3,0.1,6.64,4.083
Chico,West,CA,95928,Corporate,Standard Class,Furniture,Chairs,5,0.3,435.568,-58.8102
Chico,West,CA,95928,Corporate,Standard Class,Office Supplies,Fasteners,6,0.1,15.3,7.8794
Chico,West,CA,95928,Corporate,Standard Class,Office Supplies,Appliances,5,0.1,16.2,5.1334
Chico,West,CA,95928,Corporate,Standard Class,Furniture,Furnishings,6,0.1,73.3,27.9984
Chico,West,CA,95928,Corporate,Standard Class,Furniture,Tables,4,0.3,206.752,6.1842
Chico,West,CA,95928,Corporate,Standard Class,Technology,Phones,2,0.3,8.392,3.7227
Miramar,South,FL,33023,Corporate,Second Class,Office Supplies,Storage,6,0.3,81.76,-18.2976
Miramar,South,FL,33023,Corporate,Second Class,Office Supplies,Binders,9,0.8,20.632,-15.1602
Miramar,South,FL,33023,Corporate,Second Class,Office Supplies,Appliances,5,0.3,389.456,49.6574
Miramar,South,FL,33023,Corporate,Second Class,Office Supplies,Paper,5,0.3,21.136,8.283
Miramar,South,FL,33023,Corporate,Second Class,Office Supplies,Paper,9,0.3,41.872,15.5406
Los Angeles,West,CA,90049,Corporate,Standard Class,Office Supplies,Paper,5,0.1,33.76,17.7054
Denver,West,CO,80219,Corporate,First Class,Furniture,Bookcases,4,0.8,91.282,-189.8268
Denver,West,CO,80219,Corporate,First Class,Technology,Phones,2,0.3,16.392,-1.9731
Denver,West,CO,80219,Corporate,First Class,Furniture,Chairs,2,0.3,121.184,14.6136
Philadelphia,East,PA,19134,Corporate,Standard Class,Technology,Phones,5,0.5,520.192,-111.5962
Philadelphia,East,PA,19134,Corporate,Standard Class,Technology,Accessories,4,0.3,31.576,-4.4304
Philadelphia,East,PA,19134,Corporate,Standard Class,Office Supplies,Paper,3,0.3,10.768,4.6542
Philadelphia,East,PA,19134,Corporate,Standard Class,Office Supplies,Binders,3,0.8,3.124,-0.8814
Philadelphia,East,PA,19134,Corporate,Standard Class,Furniture,Furnishings,4,0.3,254.752,1.0254
Philadelphia,East,PA,19134,Corporate,Standard Class,Office Supplies,Binders,4,0.8,4.162,-1.7334
Philadelphia,East,PA,19134,Corporate,Standard Class,Office Supplies,Paper,4,0.3,10.672,4.2354
Jackson,South,MS,39212,Consumer,Standard Class,Technology,Phones,4,0.1,660.37,199.0164
Jackson,South,MS,39212,Consumer,Standard Class,Technology,Phones,4,0.1,114.13,34.0071
Los Angeles,West,CA,90045,Home Office,Standard Class,Office Supplies,Binders,2,0.3,5.504,2.6842
Houston,Central,TX,77095,Consumer,Standard Class,Office Supplies,Paper,3,0.3,16.848,6.5766
Clifton,East,NJ,7011,Consumer,First Class,Office Supplies,Appliances,5,0.1,82.32,23.1438
Clifton,East,NJ,7011,Consumer,First Class,Furniture,Furnishings,6,0.1,255.3,77.4954
Chicago,Central,IL,60623,Corporate,Second Class,Office Supplies,Fasteners,6,0.3,15.52,5.9394
Chicago,Central,IL,60623,Corporate,Second Class,Office Supplies,Art,4,0.3,8.272,1.911
Seattle,West,WA,98115,Consumer,First Class,Office Supplies,Binders,6,0.3,8.72,3.8334
Long Beach,East,NY,11561,Consumer,Second Class,Technology,Phones,6,0.1,90.35,44.2014
Sheboygan,Central,WI,53081,Home Office,Standard Class,Office Supplies,Labels,5,0.1,25.6,12.6174
Sheboygan,Central,WI,53081,Home Office,Standard Class,Office Supplies,Labels,4,0.1,37.99,18.6927
Sheboygan,Central,WI,53081,Home Office,Standard Class,Office Supplies,Storage,2,0.1,15.37,5.217
Sheboygan,Central,WI,53081,Home Office,Standard Class,Technology,Accessories,3,0.1,2.38,1.9164
Boca Raton,South,FL,33433,Consumer,First Class,Office Supplies,Binders,5,0.8,40.336,-25.5986
Boca Raton,South,FL,33433,Consumer,First Class,Technology,Accessories,3,0.3,18.864,3.3334
Aurora,West,CO,80013,Consumer,Second Class,Office Supplies,Binders,4,0.8,5.296,-2.4018
Aurora,West,CO,80013,Consumer,Second Class,Furniture,Bookcases,7,0.8,146.164,-246.7734
Aurora,West,CO,80013,Consumer,Second Class,Office Supplies,Binders,7,0.8,10.012,-6.3438
San Diego,West,CA,92037,Home Office,First Class,Technology,Accessories,6,0.1,200.15,88.9154
San Diego,West,CA,92037,Home Office,First Class,Furniture,Tables,13,0.3,1673.584,21.9402
Seattle,West,WA,98105,Corporate,First Class,Furniture,Furnishings,8,0.1,12.58,4.923
Seattle,West,WA,98105,Corporate,First Class,Office Supplies,Appliances,5,0.1,58.08,20.0598
Dubuque,Central,IA,52001,Consumer,Standard Class,Technology,Phones,5,0.1,264.36,77.5738
Los Angeles,West,CA,90032,Consumer,First Class,Technology,Accessories,7,0.1,300.34,129.9996
Los Angeles,West,CA,90032,Consumer,First Class,Office Supplies,Supplies,8,0.1,26.16,1.5406
Lowell,East,MA,1852,Consumer,First Class,Technology,Phones,3,0.1,272.3,79.8764
Lowell,East,MA,1852,Consumer,First Class,Furniture,Furnishings,4,0.1,46.24,16.611
Lowell,East,MA,1852,Consumer,First Class,Furniture,Furnishings,3,0.1,10.22,4.266
Marysville,West,WA,98270,Consumer,Standard Class,Office Supplies,Fasteners,13,0.1,93.76,1.959
Oklahoma City,Central,OK,73120,Consumer,Standard Class,Office Supplies,Storage,5,0.1,541.64,6.4378
Oklahoma City,Central,OK,73120,Consumer,Standard Class,Office Supplies,Paper,4,0.1,106.72,50.9958
Oklahoma City,Central,OK,73120,Consumer,Standard Class,Furniture,Chairs,6,0.1,1324.3,384.9564
Philadelphia,East,PA,19134,Corporate,Second Class,Office Supplies,Paper,7,0.3,127.024,42.1782
Aurora,West,CO,80013,Consumer,First Class,Technology,Phones,8,0.3,126.344,16.7684
New York City,East,NY,10009,Consumer,Same Day,Office Supplies,Binders,6,0.3,664.32,208.5004
New York City,East,NY,10009,Consumer,Same Day,Technology,Accessories,9,0.1,120.4,14.2254
New York City,East,NY,10009,Consumer,Same Day,Office Supplies,Fasteners,2,0.1,3.69,2.5059
New York City,East,NY,10009,Consumer,Same Day,Furniture,Furnishings,4,0.1,19.24,7.0542
Lancaster,East,OH,43130,Home Office,First Class,Furniture,Furnishings,7,0.3,61.072,13.9182
Lancaster,East,OH,43130,Home Office,First Class,Office Supplies,Art,10,0.3,31.216,3.7218
Modesto,West,CA,95351,Corporate,Second Class,Technology,Phones,2,0.3,53.192,5.6447
Saint Louis,Central,MO,63116,Consumer,First Class,Office Supplies,Appliances,11,0.1,84.3,22.0004
Saint Louis,Central,MO,63116,Consumer,First Class,Office Supplies,Paper,3,0.1,12.16,6.7878
Dallas,Central,TX,75217,Corporate,Standard Class,Office Supplies,Appliances,4,0.9,5.392,-11.9538
Dallas,Central,TX,75217,Corporate,Standard Class,Office Supplies,Envelopes,6,0.3,88.32,30.6984
Dallas,Central,TX,75217,Corporate,Standard Class,Furniture,Chairs,6,0.4,658.33,-92.9646
Dallas,Central,TX,75217,Corporate,Standard Class,Office Supplies,Binders,2,0.9,1.444,-0.8016
New York City,East,NY,10035,Corporate,Second Class,Furniture,Furnishings,3,0.1,211.08,51.5886
New York City,East,NY,10035,Corporate,Second Class,Office Supplies,Storage,2,0.1,79.2,2.6014
New York City,East,NY,10035,Corporate,Second Class,Technology,Accessories,2,0.1,20.39,7.822
New York City,East,NY,10035,Corporate,Second Class,Office Supplies,Storage,5,0.1,773.08,109.2006
San Antonio,Central,TX,78207,Consumer,Standard Class,Technology,Accessories,7,0.3,106.48,-8.2566
Amarillo,Central,TX,79109,Consumer,Standard Class,Furniture,Furnishings,4,0.7,23.476,-9.9357
Amarillo,Central,TX,79109,Consumer,Standard Class,Office Supplies,Paper,6,0.3,26.32,10.0974
Houston,Central,TX,77041,Consumer,First Class,Office Supplies,Paper,4,0.3,48.352,17.2092
Houston,Central,TX,77041,Consumer,First Class,Office Supplies,Binders,3,0.9,1.384,-0.4506
Houston,Central,TX,77041,Consumer,First Class,Furniture,Furnishings,10,0.7,75.784,-19.7052
Houston,Central,TX,77041,Consumer,First Class,Office Supplies,Labels,3,0.3,5.008,2.6958
Lawrence,East,MA,1841,Consumer,First Class,Office Supplies,Binders,7,0.1,38.08,17.9814
Columbus,South,GA,31907,Corporate,Standard Class,Office Supplies,Appliances,4,0.1,42.31,11.922
Los Angeles,West,CA,90032,Consumer,Second Class,Furniture,Bookcases,4,0.25,436.399,6.1548
Seattle,West,WA,98115,Corporate,Second Class,Furniture,Chairs,7,0.3,389.104,39.8958
Seattle,West,WA,98115,Corporate,Second Class,Office Supplies,Storage,7,0.1,572.98,35.3802
Seattle,West,WA,98115,Corporate,Second Class,Technology,Accessories,3,0.1,33.58,12.6384
Cambridge,East,MA,2138,Home Office,Standard Class,Technology,Accessories,5,0.1,64.28,25.9386
Cambridge,East,MA,2138,Home Office,Standard Class,Furniture,Furnishings,2,0.1,27.12,12.7822
Salt Lake City,West,UT,84106,Consumer,Second Class,Office Supplies,Binders,10,0.3,295.456,107.9832
New York City,East,NY,10035,Consumer,Standard Class,Office Supplies,Appliances,6,0.1,393.65,130.7979
Cuyahoga Falls,East,OH,44221,Consumer,Second Class,Office Supplies,Binders,4,0.8,2.614,-0.4506
Wilmington,South,NC,28403,Consumer,Second Class,Office Supplies,Paper,4,0.3,16.672,6.3138
New York City,East,NY,10035,Corporate,Standard Class,Office Supplies,Appliances,8,0.1,707.26,198.9462
Philadelphia,East,PA,19140,Corporate,Standard Class,Office Supplies,Binders,6,0.8,6.37,-3.5516
Philadelphia,East,PA,19140,Corporate,Standard Class,Furniture,Furnishings,2,0.3,21.584,5.7918
Philadelphia,East,PA,19140,Corporate,Standard Class,Office Supplies,Appliances,7,0.3,41.776,4.1286
New York City,East,NY,10009,Corporate,Second Class,Office Supplies,Art,4,0.1,18.34,5.5104
Philadelphia,East,PA,19134,Corporate,Standard Class,Office Supplies,Binders,2,0.8,3.055,-0.8331
Los Angeles,West,CA,90049,Consumer,Standard Class,Office Supplies,Storage,6,0.1,892.75,268.7304
Los Angeles,West,CA,90049,Consumer,Standard Class,Furniture,Bookcases,3,0.25,308.066,29.9822
Los Angeles,West,CA,90049,Consumer,Standard Class,Office Supplies,Storage,10,0.1,729.22,30.1782
Los Angeles,West,CA,90049,Consumer,Standard Class,Office Supplies,Binders,6,0.3,41.76,14.9844
Los Angeles,West,CA,90049,Consumer,Standard Class,Technology,Phones,4,0.3,43.576,16.137
Los Angeles,West,CA,90049,Consumer,Standard Class,Furniture,Furnishings,3,0.1,4.56,2.7726
Long Beach,East,NY,11561,Corporate,Standard Class,Office Supplies,Paper,6,0.1,61.8,29.8834
Long Beach,East,NY,11561,Corporate,Standard Class,Office Supplies,Binders,3,0.3,24.848,9.8878
Rochester,East,NY,14609,Consumer,First Class,Technology,Phones,5,0.1,264.36,72.2946
Rochester,East,NY,14609,Consumer,First Class,Technology,Phones,4,0.1,360.37,101.817
Rochester,East,NY,14609,Consumer,First Class,Office Supplies,Paper,3,0.1,13.36,7.2462
Rochester,East,NY,14609,Consumer,First Class,Office Supplies,Storage,4,0.1,117.22,6.8664
Rochester,East,NY,14609,Consumer,First Class,Office Supplies,Binders,3,0.3,277.184,90.9802
San Francisco,West,CA,94109,Corporate,Standard Class,Technology,Accessories,4,0.1,240.37,87.4146
San Francisco,West,CA,94109,Corporate,Standard Class,Furniture,Furnishings,7,0.1,16.42,7.113
Huntsville,Central,TX,77340,Consumer,Standard Class,Office Supplies,Storage,6,0.3,454.96,-106.9326
Huntsville,Central,TX,77340,Consumer,Standard Class,Furniture,Furnishings,6,0.7,141.82,-186.3561
Huntsville,Central,TX,77340,Consumer,Standard Class,Furniture,Chairs,5,0.4,311.144,-25.6098
Huntsville,Central,TX,77340,Consumer,Standard Class,Office Supplies,Art,5,0.3,13.136,3.2542
Huntsville,Central,TX,77340,Consumer,Standard Class,Office Supplies,Binders,6,0.9,6.87,-8.6796
Huntsville,Central,TX,77340,Consumer,Standard Class,Office Supplies,Binders,15,0.9,14.148,-21.6588
Huntsville,Central,TX,77340,Consumer,Standard Class,Office Supplies,Appliances,3,0.9,15.624,-37.7958
East Point,South,GA,30344,Corporate,Standard Class,Furniture,Furnishings,4,0.1,27.82,10.3482
East Point,South,GA,30344,Corporate,Standard Class,Office Supplies,Binders,2,0.1,166.38,75.7164
East Point,South,GA,30344,Corporate,Standard Class,Technology,Accessories,4,0.1,75.4,19.0254
New York City,East,NY,10009,Home Office,Standard Class,Office Supplies,Binders,9,0.3,134.672,48.0206
Springfield,West,OR,97477,Corporate,Standard Class,Office Supplies,Labels,7,0.3,146.944,48.6522
Springfield,West,OR,97477,Corporate,Standard Class,Office Supplies,Paper,4,0.3,132.304,48.8406
Springfield,West,OR,97477,Corporate,Standard Class,Office Supplies,Appliances,6,0.3,204.28,21.4134
Springfield,West,OR,97477,Corporate,Standard Class,Office Supplies,Binders,8,0.8,14.701,-9.462
Springfield,West,OR,97477,Corporate,Standard Class,Office Supplies,Storage,11,0.3,719.04,-160.6686
Arlington,South,VA,22204,Home Office,Standard Class,Furniture,Furnishings,6,0.1,61.5,19.3554
Wilmington,South,NC,28403,Consumer,Standard Class,Office Supplies,Appliances,4,0.3,28.48,6.2904
Yuma,West,AZ,85364,Corporate,Second Class,Office Supplies,Art,5,0.3,10.896,2.2062
San Bernardino,West,CA,92404,Consumer,Standard Class,Office Supplies,Binders,3,0.3,40.32,13.9994
Baltimore,East,MD,21215,Corporate,First Class,Office Supplies,Appliances,10,0.1,77.98,21.1962
Seattle,West,WA,98103,Home Office,Standard Class,Office Supplies,Storage,8,0.1,269.76,71.059
San Francisco,West,CA,94110,Consumer,Standard Class,Office Supplies,Labels,3,0.1,6.16,3.8478
New York City,East,NY,10035,Home Office,Second Class,Office Supplies,Art,6,0.1,110.3,33.9954
Seattle,West,WA,98115,Consumer,Second Class,Furniture,Furnishings,4,0.1,24.28,11.5326
Seattle,West,WA,98115,Consumer,Second Class,Office Supplies,Paper,5,0.1,26.6,13.0774
Seattle,West,WA,98115,Consumer,Second Class,Office Supplies,Paper,3,0.1,13.36,7.2462
Seattle,West,WA,98115,Consumer,Second Class,Technology,Accessories,6,0.1,235.35,33.9184
Albuquerque,West,NM,87105,Consumer,Standard Class,Office Supplies,Storage,6,0.1,118.65,35.3179
Albuquerque,West,NM,87105,Consumer,Standard Class,Office Supplies,Paper,2,0.1,4.68,2.9514
Los Angeles,West,CA,90045,Home Office,First Class,Technology,Accessories,4,0.1,27.25,6.1269
Los Angeles,West,CA,90045,Home Office,First Class,Technology,Machines,4,0.3,3358,378.7554
Los Angeles,West,CA,90045,Consumer,Standard Class,Office Supplies,Labels,3,0.1,8.66,4.825
Los Angeles,West,CA,90045,Consumer,Standard Class,Technology,Machines,8,0.3,2973.72,335.5239
